Area,Country code,Year,Area type,Continent,Ember region,EU,OECD,G20,G7,ASEAN,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change,country_code,2030_capacity_target
Colombia,COL,2021,Country,South America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0,0,0,COL,19
Colombia,COL,2021,Country,South America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Solar,GW,0.18,0.1,125,COL,19
Colombia,COL,2021,Country,South America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Wind,GW,0.02,0,0,COL,19
Colombia,COL,2022,Country,South America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.35,0,0,COL,19
Colombia,COL,2022,Country,South America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Coal,GW,1.65,0,0,COL,19
Colombia,COL,2022,Country,South America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Gas,GW,3.74,0.21,5.95,COL,19
Colombia,COL,2022,Country,South America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Hydro,GW,12.55,0.6,5.02,COL,19
Colombia,COL,2022,Country,South America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,COL,19
Colombia,COL,2022,Country,South America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Fossil,GW,1.45,0.08,5.84,COL,19
Colombia,COL,2022,Country,South America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0,0,0,COL,19
Colombia,COL,2022,Country,South America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Solar,GW,0.48,0.3,166.67,COL,19
Colombia,COL,2022,Country,South America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Wind,GW,0.02,0,0,COL,19
Colombia,COL,2023,Country,South America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.35,0,0,COL,19
Colombia,COL,2023,Country,South America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Coal,GW,1.65,0,0,COL,19
Colombia,COL,2023,Country,South America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Gas,GW,4.31,0.57,15.24,COL,19
Colombia,COL,2023,Country,South America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Hydro,GW,13.21,0.66,5.26,COL,19
Colombia,COL,2023,Country,South America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,COL,19
Colombia,COL,2023,Country,South America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Fossil,GW,1.48,0.03,2.07,COL,19
Colombia,COL,2023,Country,South America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0,0,0,COL,19
Colombia,COL,2023,Country,South America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Solar,GW,0.68,0.2,41.67,COL,19
Colombia,COL,2023,Country,South America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Wind,GW,0.02,0,0,COL,19
Costa Rica,CRI,2001,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.01,0,0,CRI,4.03
Costa Rica,CRI,2001,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Coal,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2001,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Gas,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2001,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Hydro,GW,1.23,0,0,CRI,4.03
Costa Rica,CRI,2001,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2001,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Fossil,GW,0.27,0,0,CRI,4.03
Costa Rica,CRI,2001,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0.14,0,0,CRI,4.03
Costa Rica,CRI,2001,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Solar,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2001,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Wind,GW,0.06,0.02,50,CRI,4.03
Costa Rica,CRI,2002,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.01,0,0,CRI,4.03
Costa Rica,CRI,2002,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Coal,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2002,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Gas,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2002,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Hydro,GW,1.27,0.04,3.25,CRI,4.03
Costa Rica,CRI,2002,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2002,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Fossil,GW,0.31,0.04,14.81,CRI,4.03
Costa Rica,CRI,2002,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0.14,0,0,CRI,4.03
Costa Rica,CRI,2002,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Solar,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2002,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Wind,GW,0.06,0,0,CRI,4.03
Costa Rica,CRI,2003,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.02,0.01,100,CRI,4.03
Costa Rica,CRI,2003,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Coal,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2003,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Gas,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2003,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Hydro,GW,1.3,0.03,2.36,CRI,4.03
Costa Rica,CRI,2003,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2003,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Fossil,GW,0.4,0.09,29.03,CRI,4.03
Costa Rica,CRI,2003,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0.16,0.02,14.29,CRI,4.03
Costa Rica,CRI,2003,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Solar,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2003,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Wind,GW,0.07,0.01,16.67,CRI,4.03
Costa Rica,CRI,2004,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.02,0,0,CRI,4.03
Costa Rica,CRI,2004,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Coal,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2004,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Gas,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2004,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Hydro,GW,1.3,0,0,CRI,4.03
Costa Rica,CRI,2004,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2004,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Fossil,GW,0.4,0,0,CRI,4.03
Costa Rica,CRI,2004,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0.17,0.01,6.25,CRI,4.03
Costa Rica,CRI,2004,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Solar,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2004,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Wind,GW,0.07,0,0,CRI,4.03
Costa Rica,CRI,2005,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.03,0.01,50,CRI,4.03
Costa Rica,CRI,2005,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Coal,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2005,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Gas,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2005,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Hydro,GW,1.3,0,0,CRI,4.03
Costa Rica,CRI,2005,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2005,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Fossil,GW,0.4,0,0,CRI,4.03
Costa Rica,CRI,2005,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0.17,0,0,CRI,4.03
Costa Rica,CRI,2005,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Solar,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2005,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Wind,GW,0.07,0,0,CRI,4.03
Costa Rica,CRI,2006,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.03,0,0,CRI,4.03
Costa Rica,CRI,2006,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Coal,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2006,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Gas,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2006,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Hydro,GW,1.41,0.11,8.46,CRI,4.03
Costa Rica,CRI,2006,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2006,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Fossil,GW,0.42,0.02,5,CRI,4.03
Costa Rica,CRI,2006,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0.17,0,0,CRI,4.03
Costa Rica,CRI,2006,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Solar,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2006,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Wind,GW,0.07,0,0,CRI,4.03
Costa Rica,CRI,2007,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.02,-0.01,-33.33,CRI,4.03
Costa Rica,CRI,2007,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Coal,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2007,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Gas,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2007,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Hydro,GW,1.5,0.09,6.38,CRI,4.03
Costa Rica,CRI,2007,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2007,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Fossil,GW,0.42,0,0,CRI,4.03
Costa Rica,CRI,2007,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0.17,0,0,CRI,4.03
Costa Rica,CRI,2007,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Solar,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2007,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Wind,GW,0.07,0,0,CRI,4.03
Costa Rica,CRI,2008,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.02,0,0,CRI,4.03
Costa Rica,CRI,2008,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Coal,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2008,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Gas,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2008,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Hydro,GW,1.52,0.02,1.33,CRI,4.03
Costa Rica,CRI,2008,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2008,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Fossil,GW,0.63,0.21,50,CRI,4.03
Costa Rica,CRI,2008,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0.17,0,0,CRI,4.03
Costa Rica,CRI,2008,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Solar,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2008,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Wind,GW,0.07,0,0,CRI,4.03
Costa Rica,CRI,2009,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.04,0.02,100,CRI,4.03
Costa Rica,CRI,2009,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Coal,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2009,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Gas,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2009,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Hydro,GW,1.51,-0.01,-0.66,CRI,4.03
Costa Rica,CRI,2009,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2009,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Fossil,GW,0.66,0.03,4.76,CRI,4.03
Costa Rica,CRI,2009,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0.17,0,0,CRI,4.03
Costa Rica,CRI,2009,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Solar,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2009,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Wind,GW,0.12,0.05,71.43,CRI,4.03
Costa Rica,CRI,2010,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.04,0,0,CRI,4.03
Costa Rica,CRI,2010,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Coal,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2010,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Gas,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2010,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Hydro,GW,1.55,0.04,2.65,CRI,4.03
Costa Rica,CRI,2010,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2010,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Fossil,GW,0.72,0.06,9.09,CRI,4.03
Costa Rica,CRI,2010,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0.17,0,0,CRI,4.03
Costa Rica,CRI,2010,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Solar,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2010,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Wind,GW,0.12,0,0,CRI,4.03
Costa Rica,CRI,2011,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.04,0,0,CRI,4.03
Costa Rica,CRI,2011,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Coal,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2011,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Gas,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2011,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Hydro,GW,1.64,0.09,5.81,CRI,4.03
Costa Rica,CRI,2011,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2011,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Fossil,GW,0.61,-0.11,-15.28,CRI,4.03
Costa Rica,CRI,2011,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0.22,0.05,29.41,CRI,4.03
Costa Rica,CRI,2011,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Solar,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2011,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Wind,GW,0.13,0.01,8.33,CRI,4.03
Costa Rica,CRI,2012,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.05,0.01,25,CRI,4.03
Costa Rica,CRI,2012,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Coal,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2012,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Gas,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2012,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Hydro,GW,1.7,0.06,3.66,CRI,4.03
Costa Rica,CRI,2012,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2012,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Fossil,GW,0.61,0,0,CRI,4.03
Costa Rica,CRI,2012,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0.22,0,0,CRI,4.03
Costa Rica,CRI,2012,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Solar,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2012,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Wind,GW,0.15,0.02,15.38,CRI,4.03
Costa Rica,CRI,2013,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.05,0,0,CRI,4.03
Costa Rica,CRI,2013,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Coal,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2013,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Gas,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2013,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Hydro,GW,1.73,0.03,1.76,CRI,4.03
Costa Rica,CRI,2013,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2013,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Fossil,GW,0.6,-0.01,-1.64,CRI,4.03
Costa Rica,CRI,2013,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0.22,0,0,CRI,4.03
Costa Rica,CRI,2013,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Solar,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2013,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Wind,GW,0.15,0,0,CRI,4.03
Costa Rica,CRI,2014,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.04,-0.01,-20,CRI,4.03
Costa Rica,CRI,2014,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Coal,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2014,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Gas,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2014,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Hydro,GW,1.83,0.1,5.78,CRI,4.03
Costa Rica,CRI,2014,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2014,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Fossil,GW,0.6,0,0,CRI,4.03
Costa Rica,CRI,2014,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0.22,0,0,CRI,4.03
Costa Rica,CRI,2014,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Solar,GW,0.01,0.01,0,CRI,4.03
Costa Rica,CRI,2014,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Wind,GW,0.2,0.05,33.33,CRI,4.03
Costa Rica,CRI,2015,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.05,0.01,25,CRI,4.03
Costa Rica,CRI,2015,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Coal,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2015,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Gas,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2015,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Hydro,GW,1.94,0.11,6.01,CRI,4.03
Costa Rica,CRI,2015,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2015,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Fossil,GW,0.6,0,0,CRI,4.03
Costa Rica,CRI,2015,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0.22,0,0,CRI,4.03
Costa Rica,CRI,2015,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Solar,GW,0.01,0,0,CRI,4.03
Costa Rica,CRI,2015,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Wind,GW,0.28,0.08,40,CRI,4.03
Costa Rica,CRI,2016,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.05,0,0,CRI,4.03
Costa Rica,CRI,2016,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Coal,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2016,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Gas,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2016,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Hydro,GW,2.33,0.39,20.1,CRI,4.03
Costa Rica,CRI,2016,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2016,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Fossil,GW,0.57,-0.03,-5,CRI,4.03
Costa Rica,CRI,2016,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0.21,-0.01,-4.55,CRI,4.03
Costa Rica,CRI,2016,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Solar,GW,0.01,0,0,CRI,4.03
Costa Rica,CRI,2016,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Wind,GW,0.32,0.04,14.29,CRI,4.03
Costa Rica,CRI,2017,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.05,0,0,CRI,4.03
Costa Rica,CRI,2017,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Coal,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2017,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Gas,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2017,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Hydro,GW,2.33,0,0,CRI,4.03
Costa Rica,CRI,2017,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2017,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Fossil,GW,0.57,0,0,CRI,4.03
Costa Rica,CRI,2017,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0.21,0,0,CRI,4.03
Costa Rica,CRI,2017,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Solar,GW,0.02,0.01,100,CRI,4.03
Costa Rica,CRI,2017,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Wind,GW,0.38,0.06,18.75,CRI,4.03
Costa Rica,CRI,2018,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.06,0.01,20,CRI,4.03
Costa Rica,CRI,2018,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Coal,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2018,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Gas,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2018,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Hydro,GW,2.37,0.04,1.72,CRI,4.03
Costa Rica,CRI,2018,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,CRI,4.03
Costa Rica,CRI,2018,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Fossil,GW,0.57,0,0,CRI,4.03
Costa Rica,CRI,2018,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0.21,0,0,CRI,4.03
Costa Rica,CRI,2018,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Solar,GW,0.03,0.01,50,CRI,4.03
Costa Rica,CRI,2018,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Wind,GW,0.41,0.03,7.89,CRI,4.03
Costa Rica,CRI,2019,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.08,0.02,33.33,CRI,4.03
Costa Rica,CRI,2019,Country,North America,Latin America and Caribbean,0,1,0,0,0,Capacity,Fuel,Coal,GW,0,0,0,CRI,4.03
